income,fixed_expenses,weekly_food_spending,weekly_transport_spending,subscription_services_count,employment_status,age,last_month_spending,savings_last_month,next_month_spending_prediction,saving_suggestion
37384000,12449000,1183000,451000,3,Part-time,33,12522000,24862000,18469637.8,"Sudah cukup hemat, pertahankan kebiasaan menabung."
39393000,9115000,2263000,515000,4,Contract,22,8261000,31132000,20934829.38,"Sudah cukup hemat, pertahankan kebiasaan menabung."
33215000,9036000,1863000,445000,9,Full-time,19,11834000,21381000,19732581.43,Kurangi langganan aplikasi jasa yang jarang digunakan.
18702000,7021000,2211000,315000,1,Businessman,54,3558000,15144000,20924564.56,"Kurangi makan di luar, coba masak sendiri di rumah."
21482000,6615000,1434000,902000,2,Student,21,14326000,7156000,15372735.95,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
21115000,6231000,1204000,125000,3,Student,40,7384000,13731000,9797857.825,"Sudah cukup hemat, pertahankan kebiasaan menabung."
34705000,8086000,2129000,118000,5,Full-time,45,18181000,16524000,18011671.78,"Sudah cukup hemat, pertahankan kebiasaan menabung."
47383000,15359000,429000,365000,3,Contract,30,17507000,29876000,19800905.34,"Sudah cukup hemat, pertahankan kebiasaan menabung."
34220000,12061000,1722000,684000,9,Businessman,49,11667000,22553000,27319048.67,Kurangi langganan aplikasi jasa yang jarang digunakan.
40941000,10927000,1703000,175000,6,Full-time,42,36542000,4399000,19428178.43,Kurangi langganan aplikasi jasa yang jarang digunakan.
37095000,7680000,1777000,219000,8,Part-time,50,9103000,27992000,15830633.35,Kurangi langganan aplikasi jasa yang jarang digunakan.
30472000,6897000,448000,631000,3,Part-time,65,18276000,12196000,12667562.48,"Sudah cukup hemat, pertahankan kebiasaan menabung."
23580000,6472000,933000,900000,2,Full-time,48,20154000,3426000,14108944.28,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
49332000,19511000,1116000,882000,2,Part-time,44,30392000,18940000,25455579.02,"Sudah cukup hemat, pertahankan kebiasaan menabung."
28480000,9940000,1174000,160000,0,Contract,18,5572000,22908000,16013112.32,"Sudah cukup hemat, pertahankan kebiasaan menabung."
40814000,8579000,1566000,957000,7,Contract,26,22577000,18237000,19844246.01,Kurangi langganan aplikasi jasa yang jarang digunakan.
45257000,16351000,2251000,405000,7,Businessman,51,32271000,12986000,30079402.67,Kurangi langganan aplikasi jasa yang jarang digunakan.
48338000,9802000,1971000,982000,6,Part-time,61,32583000,15755000,19758373.74,Kurangi langganan aplikasi jasa yang jarang digunakan.
29014000,11345000,480000,395000,2,Contract,48,9742000,19272000,16409260.47,"Sudah cukup hemat, pertahankan kebiasaan menabung."
33523000,9703000,2430000,808000,1,Businessman,34,8796000,24727000,26709506.97,"Sudah cukup hemat, pertahankan kebiasaan menabung."
32185000,8457000,1167000,197000,8,Freelance,63,10508000,21677000,16110140.7,Kurangi langganan aplikasi jasa yang jarang digunakan.
45023000,9010000,2176000,962000,5,Contract,23,11280000,33743000,23538368.83,"Sudah cukup hemat, pertahankan kebiasaan menabung."
17998000,4509000,2810000,138000,0,Contract,62,14959000,3039000,18194956.63,"Kurangi makan di luar, coba masak sendiri di rumah."
38415000,14220000,1510000,944000,9,Full-time,56,23083000,15332000,28500023.01,Kurangi langganan aplikasi jasa yang jarang digunakan.
21326000,5886000,2713000,352000,0,Businessman,56,4732000,16594000,21825026.64,"Kurangi makan di luar, coba masak sendiri di rumah."
28009000,8225000,2411000,429000,1,Full-time,39,23390000,4619000,19120259.8,"Kurangi makan di luar, coba masak sendiri di rumah."
17103000,4836000,1937000,163000,8,Businessman,55,10069000,7034000,16275231.56,Kurangi langganan aplikasi jasa yang jarang digunakan.
41500000,13235000,1751000,761000,6,Businessman,31,5030000,36470000,28237032.65,Kurangi langganan aplikasi jasa yang jarang digunakan.
49778000,13520000,2470000,179000,0,Contract,40,42299000,7479000,21648206.18,"Sudah cukup hemat, pertahankan kebiasaan menabung."
36116000,11850000,466000,778000,3,Contract,50,21616000,14500000,15677428.86,"Sudah cukup hemat, pertahankan kebiasaan menabung."
13493000,3193000,503000,322000,2,Student,59,7034000,6459000,6201077.546,"Sudah cukup hemat, pertahankan kebiasaan menabung."
38880000,8472000,2428000,455000,8,Freelance,60,30550000,8330000,19562009.56,Kurangi langganan aplikasi jasa yang jarang digunakan.
15021000,3020000,1735000,201000,2,Part-time,51,9165000,5856000,10367609.63,"Kurangi makan di luar, coba masak sendiri di rumah."
17725000,5890000,1315000,633000,0,Full-time,34,12522000,5203000,14362648.35,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
40848000,9073000,2383000,354000,0,Full-time,26,34588000,6260000,24609665.89,"Sudah cukup hemat, pertahankan kebiasaan menabung."
44859000,13699000,1592000,382000,1,Freelance,18,28733000,16126000,22878498.78,"Sudah cukup hemat, pertahankan kebiasaan menabung."
20767000,5084000,1376000,632000,0,Part-time,21,7808000,12959000,12743506.44,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
25898000,7032000,1422000,390000,9,Freelance,20,4163000,21735000,16247966.31,Kurangi langganan aplikasi jasa yang jarang digunakan.
34705000,7552000,503000,181000,3,Part-time,64,20629000,14076000,9645344.451,"Sudah cukup hemat, pertahankan kebiasaan menabung."
47175000,10741000,1383000,977000,2,Part-time,65,13391000,33784000,20051467.99,"Sudah cukup hemat, pertahankan kebiasaan menabung."
46157000,15684000,1742000,218000,9,Student,56,11905000,34252000,21909835.18,Kurangi langganan aplikasi jasa yang jarang digunakan.
25416000,9580000,2489000,912000,8,Contract,30,4778000,20638000,24497943.61,Kurangi langganan aplikasi jasa yang jarang digunakan.
22283000,4907000,700000,583000,2,Student,56,16400000,5883000,8332345.477,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
47491000,18129000,943000,591000,7,Contract,24,7151000,40340000,26336588.17,Kurangi langganan aplikasi jasa yang jarang digunakan.
21014000,7689000,886000,220000,10,Businessman,64,11992000,9022000,13604913.09,Kurangi langganan aplikasi jasa yang jarang digunakan.
29783000,7674000,713000,184000,0,Full-time,30,25365000,4418000,11989936.03,"Sudah cukup hemat, pertahankan kebiasaan menabung."
35071000,12995000,2717000,238000,6,Part-time,62,9795000,25276000,24777544.9,Kurangi langganan aplikasi jasa yang jarang digunakan.
27031000,10714000,1308000,941000,2,Full-time,44,14422000,12609000,21438158.35,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
43005000,13771000,1817000,245000,4,Full-time,28,36057000,6948000,21037153.82,"Sudah cukup hemat, pertahankan kebiasaan menabung."
47677000,14066000,2604000,828000,3,Businessman,33,5696000,41981000,33804970.37,"Sudah cukup hemat, pertahankan kebiasaan menabung."
15353000,4446000,1635000,581000,6,Full-time,36,3899000,11454000,14567126.04,Kurangi langganan aplikasi jasa yang jarang digunakan.
17115000,5205000,351000,552000,0,Full-time,52,14486000,2629000,10786331.73,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
35851000,11922000,2535000,913000,0,Businessman,27,28955000,6896000,28363499.87,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
18029000,3970000,1907000,497000,3,Freelance,38,8865000,9164000,15352747.67,"Kurangi makan di luar, coba masak sendiri di rumah."
39537000,12015000,988000,496000,3,Contract,40,33761000,5776000,20455495.72,"Sudah cukup hemat, pertahankan kebiasaan menabung."
41901000,11959000,1235000,176000,4,Student,43,15533000,26368000,14862082.62,"Sudah cukup hemat, pertahankan kebiasaan menabung."
44953000,13273000,1958000,314000,5,Businessman,38,33849000,11104000,29012378.86,"Sudah cukup hemat, pertahankan kebiasaan menabung."
47401000,15922000,2238000,692000,8,Full-time,20,35536000,11865000,33132577.63,Kurangi langganan aplikasi jasa yang jarang digunakan.
32763000,7523000,387000,892000,8,Student,61,7664000,25099000,11274793.56,Kurangi langganan aplikasi jasa yang jarang digunakan.
41917000,12750000,1692000,385000,0,Freelance,44,31924000,9993000,24858219.27,"Sudah cukup hemat, pertahankan kebiasaan menabung."
31681000,9608000,687000,118000,0,Freelance,44,18555000,13126000,14608256.69,"Sudah cukup hemat, pertahankan kebiasaan menabung."
28712000,10945000,1708000,468000,2,Businessman,26,12759000,15953000,23220903.52,"Sudah cukup hemat, pertahankan kebiasaan menabung."
46644000,17512000,1894000,389000,6,Student,43,23249000,23395000,25435382.55,Kurangi langganan aplikasi jasa yang jarang digunakan.
45436000,13680000,2109000,403000,5,Businessman,65,26501000,18935000,29742809.12,"Sudah cukup hemat, pertahankan kebiasaan menabung."
17583000,4971000,1671000,158000,9,Freelance,23,5633000,11950000,13117656.44,Kurangi langganan aplikasi jasa yang jarang digunakan.
29735000,6227000,2665000,422000,2,Contract,46,4184000,25551000,19913009.31,"Kurangi makan di luar, coba masak sendiri di rumah."
10592000,2413000,332000,130000,0,Businessman,49,6687000,3905000,5688251.185,"Sudah cukup hemat, pertahankan kebiasaan menabung."
20113000,6726000,391000,573000,4,Freelance,53,3362000,16751000,11992570.38,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
40759000,9373000,2958000,218000,2,Student,27,30936000,9823000,20538010.13,"Sudah cukup hemat, pertahankan kebiasaan menabung."
34223000,9216000,909000,620000,2,Student,29,7225000,26998000,14357455.36,"Sudah cukup hemat, pertahankan kebiasaan menabung."
36032000,11876000,917000,548000,1,Businessman,30,20479000,15553000,20995691.26,"Sudah cukup hemat, pertahankan kebiasaan menabung."
17430000,3716000,2767000,528000,9,Businessman,38,14051000,3379000,20972446.16,Kurangi langganan aplikasi jasa yang jarang digunakan.
24835000,6088000,1597000,441000,4,Businessman,40,15008000,9827000,18820487.3,"Sudah cukup hemat, pertahankan kebiasaan menabung."
16659000,5735000,1660000,127000,6,Contract,58,7173000,9486000,13871657.49,Kurangi langganan aplikasi jasa yang jarang digunakan.
41712000,11841000,2252000,528000,0,Freelance,25,36247000,5465000,24831499.97,"Sudah cukup hemat, pertahankan kebiasaan menabung."
41151000,16033000,584000,823000,8,Contract,50,21929000,19222000,24924067.3,Kurangi langganan aplikasi jasa yang jarang digunakan.
23861000,8537000,1188000,656000,1,Businessman,43,12330000,11531000,17876010.17,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
34332000,7501000,593000,867000,5,Part-time,30,27793000,6539000,15107920.12,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
27833000,9089000,2815000,906000,4,Student,39,21901000,5932000,21884185.79,"Kurangi makan di luar, coba masak sendiri di rumah."
33668000,10879000,1888000,709000,9,Student,34,22163000,11505000,18620060.95,Kurangi langganan aplikasi jasa yang jarang digunakan.
22595000,7734000,728000,538000,10,Freelance,30,17251000,5344000,15043971.59,Kurangi langganan aplikasi jasa yang jarang digunakan.
12462000,2681000,776000,272000,7,Student,41,5863000,6599000,6086731.406,Kurangi langganan aplikasi jasa yang jarang digunakan.
44947000,15033000,327000,277000,8,Contract,63,25524000,19423000,16796111.1,Kurangi langganan aplikasi jasa yang jarang digunakan.
31888000,9747000,1575000,634000,5,Full-time,64,9729000,22159000,20940596.69,"Sudah cukup hemat, pertahankan kebiasaan menabung."
25563000,7504000,866000,294000,1,Part-time,19,14614000,10949000,11471081.31,"Sudah cukup hemat, pertahankan kebiasaan menabung."
47460000,16047000,1380000,747000,0,Part-time,57,27124000,20336000,22558201.76,"Sudah cukup hemat, pertahankan kebiasaan menabung."
33683000,7937000,2536000,149000,1,Full-time,27,8949000,24734000,19870637.57,"Kurangi makan di luar, coba masak sendiri di rumah."
20884000,4641000,1270000,223000,10,Businessman,38,16936000,3948000,11057387.47,Kurangi langganan aplikasi jasa yang jarang digunakan.
22752000,4750000,1185000,265000,7,Part-time,24,5236000,17516000,11091183.06,Kurangi langganan aplikasi jasa yang jarang digunakan.
41594000,13685000,735000,715000,3,Businessman,25,9426000,32168000,23865355.56,"Sudah cukup hemat, pertahankan kebiasaan menabung."
29010000,7145000,1039000,358000,1,Full-time,47,18190000,10820000,15246747.03,"Sudah cukup hemat, pertahankan kebiasaan menabung."
22882000,4861000,2336000,580000,10,Contract,22,7062000,15820000,18110879.17,Kurangi langganan aplikasi jasa yang jarang digunakan.
48824000,11752000,2864000,285000,1,Freelance,55,19446000,29378000,28344129.19,"Sudah cukup hemat, pertahankan kebiasaan menabung."
31297000,7743000,2597000,799000,8,Student,27,17184000,14113000,20443370.18,Kurangi langganan aplikasi jasa yang jarang digunakan.
25763000,7640000,2424000,565000,9,Full-time,47,17523000,8240000,22198601.12,Kurangi langganan aplikasi jasa yang jarang digunakan.
44181000,17557000,1901000,640000,2,Businessman,39,29276000,14905000,34611805.38,"Sudah cukup hemat, pertahankan kebiasaan menabung."
29496000,7417000,2528000,988000,0,Student,48,10560000,18936000,19497958.32,"Kurangi makan di luar, coba masak sendiri di rumah."
39932000,10095000,1192000,597000,4,Contract,34,24876000,15056000,17808699.49,"Sudah cukup hemat, pertahankan kebiasaan menabung."
11872000,2596000,940000,107000,7,Student,18,3815000,8057000,6504076.502,Kurangi langganan aplikasi jasa yang jarang digunakan.
40907000,14433000,2288000,333000,9,Part-time,48,16156000,24751000,26534173.95,Kurangi langganan aplikasi jasa yang jarang digunakan.
21602000,5347000,2380000,994000,3,Businessman,25,19077000,2525000,24468184.44,"Kurangi makan di luar, coba masak sendiri di rumah."
44898000,9789000,1036000,147000,8,Contract,23,28828000,16070000,12677055.45,Kurangi langganan aplikasi jasa yang jarang digunakan.
24450000,5440000,2002000,863000,4,Full-time,63,6758000,17692000,19138422.85,"Kurangi makan di luar, coba masak sendiri di rumah."
29175000,6550000,2641000,164000,10,Part-time,34,13695000,15480000,18396562.02,Kurangi langganan aplikasi jasa yang jarang digunakan.
20302000,7806000,651000,364000,9,Contract,21,8067000,12235000,12204572.63,Kurangi langganan aplikasi jasa yang jarang digunakan.
17581000,5424000,2090000,317000,3,Contract,45,6895000,10686000,16157281.98,"Kurangi makan di luar, coba masak sendiri di rumah."
29744000,7247000,1411000,586000,4,Businessman,58,17955000,11789000,17565195.2,"Sudah cukup hemat, pertahankan kebiasaan menabung."
22465000,7195000,1248000,233000,1,Contract,65,10103000,12362000,14780460.13,"Sudah cukup hemat, pertahankan kebiasaan menabung."
25924000,7383000,321000,789000,3,Businessman,55,3367000,22557000,13999702.64,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
37622000,10875000,2523000,582000,0,Part-time,22,24567000,13055000,24299267.45,"Sudah cukup hemat, pertahankan kebiasaan menabung."
30313000,8103000,1782000,781000,9,Businessman,36,11374000,18939000,21495250.41,Kurangi langganan aplikasi jasa yang jarang digunakan.
49141000,16565000,2244000,775000,6,Contract,40,9632000,39509000,30221734.86,Kurangi langganan aplikasi jasa yang jarang digunakan.
27891000,7698000,394000,886000,8,Part-time,25,13115000,14776000,12213876.56,Kurangi langganan aplikasi jasa yang jarang digunakan.
12490000,4118000,630000,628000,5,Freelance,62,8212000,4278000,10226932.03,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
28717000,6779000,588000,393000,6,Full-time,60,3960000,24757000,12324608.46,Kurangi langganan aplikasi jasa yang jarang digunakan.
30761000,6970000,366000,401000,7,Full-time,50,3981000,26780000,10868141.51,Kurangi langganan aplikasi jasa yang jarang digunakan.
16466000,5644000,1948000,624000,9,Freelance,62,14007000,2459000,16618882.54,Kurangi langganan aplikasi jasa yang jarang digunakan.
23074000,9018000,1061000,787000,0,Freelance,24,16493000,6581000,18281768.79,"Cobalah menggunakan transportasi umum seperti angkot, bus, atau KRL."
35755000,12666000,1956000,794000,4,Contract,60,21478000,14277000,23902156.66,"Sudah cukup hemat, pertahankan kebiasaan menabung."
48636000,17678000,445000,550000,0,Contract,21,30026000,18610000,22822904.57,"Sudah cukup hemat, pertahankan kebiasaan menabung."
35726000,11009000,1610000,951000,6,Businessman,52,21936000,13790000,23324972.53,Kurangi langganan aplikasi jasa yang jarang digunakan.
44126000,10984000,942000,200000,9,Businessman,61,27917000,16209000,22142523.89,Kurangi langganan aplikasi jasa yang jarang digunakan.
48867000,18267000,2460000,477000,4,Businessman,56,41728000,7139000,31161472.83,"Sudah cukup hemat, pertahankan kebiasaan menabung."
26250000,7425000,1860000,355000,10,Contract,31,13303000,12947000,17239726.02,Kurangi langganan aplikasi jasa yang jarang digunakan.
12263000,2880000,437000,409000,10,Part-time,39,6611000,5652000,5911569.153,Kurangi langganan aplikasi jasa yang jarang digunakan.
